YearWeek,Station,DelayCategory,Minutes_NORM_to_DepDelayMin,Flights_Affected,Share_of_DepDelayMin,DepDelayTotal_PosOnly_Min,DelayBasis
2025-W39,NXE,Other,10.5,1,0.0471736333436088,223.4,PosOnly
2025-W40,NXE,Late Arrival,138.4,9,0.4730352409280889,292.5,PosOnly
2025-W40,NXE,Ground Ops,61.3,4,0.20956728117331563,292.5,PosOnly
2025-W40,NXE,Engineering,13.7,1,0.046921571159659524,292.5,PosOnly
2025-W40,NXE,OCC,13.3,1,0.04542182917121899,292.5,PosOnly
2025-W40,NXE,ATC,28.2,1,0.09645193208104154,292.5,PosOnly
2025-W40,NXE,Weather,13.6,1,0.046654699065240335,292.5,PosOnly
2025-W40,NXE,Other,24.0,1,0.08194744642143509,292.5,PosOnly
2025-W41,NXE,Late Arrival,617.4,41,0.4932362168118997,1251.8,PosOnly
2025-W41,NXE,Ground Ops,264.5,17,0.21132320514301586,1251.8,PosOnly
2025-W41,NXE,Engineering,60.8,4,0.048539840906332926,1251.8,PosOnly
2025-W41,NXE,OCC,54.0,3,0.04313097230253076,1251.8,PosOnly
2025-W41,NXE,ATC,123.1,8,0.09830869855111551,1251.8,PosOnly
2025-W41,NXE,Weather,87.1,5,0.06960094604555589,1251.8,PosOnly
2025-W41,NXE,Other,44.9,2,0.03586012023954932,1251.8,PosOnly
2025-W42,NXE,Late Arrival,112.1,7,0.4768766269434025,235.0,PosOnly
2025-W42,NXE,Ground Ops,54.8,3,0.23316764113556263,235.0,PosOnly
2025-W42,NXE,Engineering,15.7,1,0.06668439866177783,235.0,PosOnly
2025-W42,NXE,OCC,15.4,1,0.0656646084930831,235.0,PosOnly
2025-W42,NXE,ATC,25.4,1,0.10793729985438388,235.0,PosOnly
2025-W42,NXE,Weather,10.5,1,0.04447683185320769,235.0,PosOnly
2025-W42,NXE,Other,1.2,1,0.005192593058582384,235.0,PosOnly
2025-W43,NXE,Late Arrival,356.4,23,0.4897467969748041,727.7,PosOnly
2025-W43,NXE,Ground Ops,161.1,10,0.2214367312676426,727.7,PosOnly
2025-W43,NXE,Engineering,41.7,2,0.05734161484614777,727.7,PosOnly
2025-W43,NXE,OCC,38.6,2,0.05303595851412696,727.7,PosOnly
2025-W43,NXE,ATC,73.6,4,0.10113190636932358,727.7,PosOnly
2025-W43,NXE,Weather,32.4,2,0.04447552551659046,727.7,PosOnly
2025-W43,NXE,Other,23.9,1,0.0328314665113646,727.7,PosOnly
2025-W44,NXE,Late Arrival,670.4,44,0.509807495369545,1315.1,PosOnly
2025-W44,NXE,Ground Ops,270.9,18,0.20597637653143547,1315.1,PosOnly
2025-W44,NXE,Engineering,71.3,4,0.05419080971344766,1315.1,PosOnly
2025-W44,NXE,OCC,108.8,7,0.0826991633809441,1315.1,PosOnly
2025-W44,NXE,ATC,106.6,7,0.08103412978498288,1315.1,PosOnly
2025-W44,NXE,Weather,80.6,5,0.06126586235322438,1315.1,PosOnly
2025-W44,NXE,Other,6.6,1,0.005026162866420492,1315.1,PosOnly
2025-W45,NXE,Late Arrival,222.6,14,0.49788000724927395,447.0,PosOnly
2025-W45,NXE,Ground Ops,98.4,6,0.22013876823988784,447.0,PosOnly
2025-W45,NXE,Engineering,23.9,1,0.05354062544018945,447.0,PosOnly
2025-W45,NXE,OCC,26.9,1,0.06015278600649595,447.0,PosOnly
2025-W45,NXE,ATC,43.6,2,0.0976443904434221,447.0,PosOnly
2025-W45,NXE,Weather,22.8,1,0.05095554109063202,447.0,PosOnly
2025-W45,NXE,Other,8.8,1,0.01968788153009865,447.0,PosOnly
2025-W46,NXE,Late Arrival,397.9,26,0.49667832999833156,801.2,PosOnly
2025-W46,NXE,Ground Ops,152.4,10,0.19026289225953522,801.2,PosOnly
2025-W46,NXE,Engineering,36.8,2,0.045872803018967394,801.2,PosOnly
2025-W46,NXE,OCC,54.9,3,0.06854685535998913,801.2,PosOnly
2025-W46,NXE,ATC,75.4,5,0.09415374522181542,801.2,PosOnly
2025-W46,NXE,Weather,39.8,2,0.04964752308608354,801.2,PosOnly
2025-W46,NXE,Other,43.9,2,0.05483785105527784,801.2,PosOnly
2025-W47,NXE,Late Arrival,206.1,13,0.4618051417263485,446.3,PosOnly
2025-W47,NXE,Ground Ops,100.1,6,0.2242709667230229,446.3,PosOnly
2025-W47,NXE,Engineering,29.1,1,0.0652802239142338,446.3,PosOnly
2025-W47,NXE,OCC,18.0,1,0.04033906201355902,446.3,PosOnly
2025-W47,NXE,ATC,39.5,2,0.08850803448816721,446.3,PosOnly
2025-W47,NXE,Weather,23.5,1,0.05254831957685101,446.3,PosOnly
2025-W47,NXE,Other,30.0,2,0.06724825155781755,446.3,PosOnly
2025-W48,NXE,Late Arrival,243.4,16,0.5043682073444503,482.6,PosOnly
2025-W48,NXE,Ground Ops,97.9,6,0.2028209186589171,482.6,PosOnly
2025-W48,NXE,Engineering,24.4,1,0.050526538942382446,482.6,PosOnly
2025-W48,NXE,OCC,32.2,2,0.06674206327870154,482.6,PosOnly
2025-W48,NXE,ATC,40.7,2,0.08443840739914134,482.6,PosOnly
2025-W48,NXE,Weather,32.5,2,0.06740143319686305,482.6,PosOnly
2025-W48,NXE,Other,11.4,1,0.02370243117954418,482.6,PosOnly
2025-W49,NXE,Late Arrival,632.0,42,0.5178855595425504,1220.4,PosOnly
2025-W49,NXE,Ground Ops,247.0,16,0.20240021448550854,1220.4,PosOnly
2025-W49,NXE,Engineering,62.7,4,0.051357692858136204,1220.4,PosOnly
2025-W49,NXE,OCC,67.8,4,0.055583400568275286,1220.4,PosOnly
2025-W49,NXE,ATC,101.3,6,0.08302284563364119,1220.4,PosOnly
2025-W49,NXE,Weather,70.5,4,0.057765362305170084,1220.4,PosOnly
2025-W49,NXE,Other,39.0,2,0.03198492460671831,1220.4,PosOnly
2025-W50,NXE,Late Arrival,140.3,9,0.4828393405880482,290.5,PosOnly
2025-W50,NXE,Ground Ops,68.8,4,0.2368190169628923,290.5,PosOnly
2025-W50,NXE,Engineering,20.2,1,0.06951853185855042,290.5,PosOnly
2025-W50,NXE,OCC,16.8,1,0.05767880278157405,290.5,PosOnly
2025-W50,NXE,ATC,28.9,1,0.09952436795132107,290.5,PosOnly
2025-W50,NXE,Weather,12.7,1,0.04384546219548413,290.5,PosOnly
2025-W50,NXE,Other,2.8,1,0.009774477662129912,290.5,PosOnly
2025-W51,NXE,Late Arrival,236.2,15,0.4929523804532847,479.1,PosOnly
2025-W51,NXE,Ground Ops,99.7,6,0.20799795282991274,479.1,PosOnly
2025-W51,NXE,Engineering,26.6,1,0.05556735853323446,479.1,PosOnly
2025-W51,NXE,OCC,38.0,2,0.07930619571542276,479.1,PosOnly
2025-W51,NXE,ATC,42.3,2,0.08834651455164169,479.1,PosOnly
2025-W51,NXE,Weather,20.6,1,0.042985289285963714,479.1,PosOnly
2025-W51,NXE,Other,15.7,1,0.03284430863054,479.1,PosOnly
2025-W52,NXE,Late Arrival,663.4,44,0.49272851236034315,1346.3,PosOnly
2025-W52,NXE,Ground Ops,273.8,18,0.20333859056141124,1346.3,PosOnly
2025-W52,NXE,Engineering,74.5,4,0.05531398809490713,1346.3,PosOnly
2025-W52,NXE,OCC,69.8,4,0.051837575987876125,1346.3,PosOnly
2025-W52,NXE,ATC,139.6,9,0.10372595392589803,1346.3,PosOnly
2025-W52,NXE,Weather,87.0,5,0.06465642162315588,1346.3,PosOnly
2025-W52,NXE,Other,38.2,2,0.028398957446408413,1346.3,PosOnly
2025-W01,NXF,Late Arrival,81.7,5,0.5185470267710757,157.6,PosOnly
2025-W01,NXF,Ground Ops,31.2,2,0.19796895924606622,157.6,PosOnly
2025-W01,NXF,Engineering,9.4,1,0.059371067188388346,157.6,PosOnly
2025-W01,NXF,OCC,9.4,1,0.05967128489352887,157.6,PosOnly
2025-W01,NXF,ATC,13.1,1,0.08294239481272797,157.6,PosOnly
2025-W01,NXF,Weather,10.2,1,0.06487663423609358,157.6,PosOnly
2025-W01,NXF,Other,2.6,1,0.0166226328521194,157.6,PosOnly
2025-W02,NXF,Late Arrival,459.4,30,0.49129896555701097,935.0,PosOnly
2025-W02,NXF,Ground Ops,211.0,14,0.22563966526882448,935.0,PosOnly
2025-W02,NXF,Engineering,65.2,4,0.06972745160407098,935.0,PosOnly
2025-W02,NXF,OCC,59.1,3,0.06319313007896486,935.0,PosOnly
2025-W02,NXF,ATC,77.9,5,0.08332250955189205,935.0,PosOnly
2025-W02,NXF,Weather,39.6,2,0.04238516689277111,935.0,PosOnly
2025-W02,NXF,Other,22.8,1,0.02443311104646545,935.0,PosOnly
2025-W03,NXF,Late Arrival,200.2,13,0.49962611633151327,400.7,PosOnly
2025-W03,NXF,Ground Ops,78.5,5,0.1960247873864156,400.7,PosOnly
2025-W03,NXF,Engineering,21.4,1,0.05334371301516765,400.7,PosOnly
2025-W03,NXF,OCC,26.1,1,0.06504223209568073,400.7,PosOnly
2025-W03,NXF,ATC,43.5,2,0.10844443053544502,400.7,PosOnly
2025-W03,NXF,Weather,17.1,1,0.04274679503111707,400.7,PosOnly
2025-W03,NXF,Other,13.9,1,0.034771925604660636,400.7,PosOnly
2025-W04,NXF,Late Arrival,283.8,18,0.48995114242841725,579.2,PosOnly
2025-W04,NXF,Ground Ops,126.8,8,0.2188616675818563,579.2,PosOnly
2025-W04,NXF,Engineering,33.3,2,0.0574684933581606,579.2,PosOnly
2025-W04,NXF,OCC,24.7,1,0.04272503984278064,579.2,PosOnly
2025-W04,NXF,ATC,51.8,3,0.08942464664235027,579.2,PosOnly
2025-W04,NXF,Weather,25.6,1,0.04423867801261302,579.2,PosOnly
2025-W04,NXF,Other,33.2,2,0.05733033213382194,579.2,PosOnly
2025-W05,NXF,Late Arrival,163.7,10,0.467772376154567,350.0,PosOnly
2025-W05,NXF,Ground Ops,81.1,5,0.23160005511457052,350.0,PosOnly
2025-W05,NXF,Engineering,18.4,1,0.05258213927364133,350.0,PosOnly
2025-W05,NXF,OCC,23.0,1,0.0657838778612615,350.0,PosOnly
2025-W05,NXF,ATC,30.4,2,0.08690309462172018,350.0,PosOnly
2025-W05,NXF,Weather,24.3,1,0.06956093686504666,350.0,PosOnly
2025-W05,NXF,Other,9.0,1,0.02579752010919284,350.0,PosOnly
2025-W06,NXF,Late Arrival,341.6,22,0.47658035285371664,716.7,PosOnly
2025-W06,NXF,Ground Ops,155.5,10,0.21690401284414879,716.7,PosOnly
2025-W06,NXF,Engineering,45.8,3,0.06387726772853125,716.7,PosOnly
2025-W06,NXF,OCC,29.1,1,0.04058108926572207,716.7,PosOnly
2025-W06,NXF,ATC,77.2,5,0.10772841151037182,716.7,PosOnly
2025-W06,NXF,Weather,45.1,3,0.06294172657425275,716.7,PosOnly
2025-W06,NXF,Other,22.5,1,0.03138713922325659,716.7,PosOnly
2025-W07,NXF,Late Arrival,151.8,10,0.4674072263425321,324.8,PosOnly
2025-W07,NXF,Ground Ops,77.2,5,0.23782268690107214,324.8,PosOnly
2025-W07,NXF,Engineering,20.6,1,0.06336841182854878,324.8,PosOnly
2025-W07,NXF,OCC,16.1,1,0.049433052200184395,324.8,PosOnly
2025-W07,NXF,ATC,34.6,2,0.10659673740998835,324.8,PosOnly
2025-W07,NXF,Weather,13.9,1,0.04292634120318948,324.8,PosOnly
2025-W07,NXF,Other,10.5,1,0.03244554411448469,324.8,PosOnly
2025-W08,NXF,Late Arrival,277.2,18,0.46061645961456116,601.7,PosOnly
2025-W08,NXF,Ground Ops,139.4,9,0.23169585481275115,601.7,PosOnly
2025-W08,NXF,Engineering,35.1,2,0.058347031034663974,601.7,PosOnly
2025-W08,NXF,OCC,41.9,2,0.06962711243471034,601.7,PosOnly
2025-W08,NXF,ATC,52.0,3,0.08646712130990655,601.7,PosOnly
2025-W08,NXF,Weather,28.9,1,0.04809698031869026,601.7,PosOnly
2025-W08,NXF,Other,27.2,1,0.04514944047471653,601.7,PosOnly
2025-W09,NXF,Late Arrival,171.4,11,0.47867907535842963,358.0,PosOnly
2025-W09,NXF,Ground Ops,71.3,4,0.19908094051684663,358.0,PosOnly
2025-W09,NXF,Engineering,23.5,1,0.06558559264279248,358.0,PosOnly
2025-W09,NXF,OCC,23.7,1,0.06623844127952115,358.0,PosOnly
2025-W09,NXF,ATC,30.6,2,0.08545828865830259,358.0,PosOnly
2025-W09,NXF,Weather,22.2,1,0.061948810462907004,358.0,PosOnly
2025-W09,NXF,Other,15.4,1,0.043008851081200505,358.0,PosOnly
2025-W10,NXF,Late Arrival,337.0,22,0.510836430936297,659.7,PosOnly
2025-W10,NXF,Ground Ops,137.9,9,0.20909928782023318,659.7,PosOnly
2025-W10,NXF,Engineering,34.1,2,0.05168784246471391,659.7,PosOnly
2025-W10,NXF,OCC,36.7,2,0.05560773828570937,659.7,PosOnly
2025-W10,NXF,ATC,70.7,4,0.10720421760816651,659.7,PosOnly
2025-W10,NXF,Weather,33.1,2,0.05012469119153316,659.7,PosOnly
2025-W10,NXF,Other,10.2,1,0.01543979169334675,659.7,PosOnly
2025-W11,NXF,Late Arrival,291.0,19,0.5046643293721547,576.6,PosOnly
2025-W11,NXF,Ground Ops,114.5,7,0.1986446563175656,576.6,PosOnly
2025-W11,NXF,Engineering,31.5,2,0.054586121927163625,576.6,PosOnly
2025-W11,NXF,OCC,31.5,2,0.054572959048306335,576.6,PosOnly
2025-W11,NXF,ATC,59.3,3,0.10282858938551012,576.6,PosOnly
2025-W11,NXF,Weather,28.5,1,0.04948826131554923,576.6,PosOnly
2025-W11,NXF,Other,20.3,1,0.035215082633750505,576.6,PosOnly
2025-W12,NXF,Late Arrival,143.6,9,0.514124083191128,279.3,PosOnly
2025-W12,NXF,Ground Ops,51.2,3,0.1832344849868625,279.3,PosOnly
2025-W12,NXF,Engineering,13.0,1,0.04671495469352576,279.3,PosOnly
2025-W12,NXF,OCC,20.4,1,0.07304400884755992,279.3,PosOnly
2025-W12,NXF,ATC,29.5,1,0.1055078715540794,279.3,PosOnly
2025-W12,NXF,Weather,19.3,1,0.06893743613308934,279.3,PosOnly
2025-W12,NXF,Other,2.4,1,0.0084371605937551,279.3,PosOnly
2025-W13,NXF,Late Arrival,269.8,17,0.5167242642156054,522.1,PosOnly
2025-W13,NXF,Ground Ops,110.3,7,0.21116876953211067,522.1,PosOnly
2025-W13,NXF,Engineering,30.5,2,0.05844501964811027,522.1,PosOnly
2025-W13,NXF,OCC,25.3,1,0.04836617927287562,522.1,PosOnly
2025-W13,NXF,ATC,44.8,2,0.08586258765231868,522.1,PosOnly
2025-W13,NXF,Weather,35.9,2,0.06878137816945694,522.1,PosOnly
2025-W13,NXF,Other,5.6,1,0.01065180150952244,522.1,PosOnly
2025-W14,NXF,Late Arrival,297.9,19,0.46306844827968857,643.4,PosOnly
2025-W14,NXF,Ground Ops,137.8,9,0.21413597145430927,643.4,PosOnly
2025-W14,NXF,Engineering,37.5,2,0.05833394464269661,643.4,PosOnly
2025-W14,NXF,OCC,30.0,2,0.0466044051397388,643.4,PosOnly
2025-W14,NXF,ATC,69.6,4,0.10813116297607939,643.4,PosOnly
2025-W14,NXF,Weather,31.6,2,0.04905380019881781,643.4,PosOnly
2025-W14,NXF,Other,39.0,2,0.060672267308669536,643.4,PosOnly
2025-W15,NXF,Late Arrival,64.8,4,0.4971329815181369,130.3,PosOnly
2025-W15,NXF,Ground Ops,25.6,1,0.1962938023021704,130.3,PosOnly
2025-W15,NXF,Engineering,6.7,1,0.05163179032986582,130.3,PosOnly
2025-W15,NXF,OCC,8.1,1,0.062058790982932016,130.3,PosOnly
2025-W15,NXF,ATC,11.5,1,0.08811832085585582,130.3,PosOnly
2025-W15,NXF,Weather,6.3,1,0.048185079300293726,130.3,PosOnly
2025-W15,NXF,Other,7.4,1,0.056579234710745385,130.3,PosOnly
2025-W16,NXF,Late Arrival,243.3,16,0.46351052753111366,524.8,PosOnly
2025-W16,NXF,Ground Ops,132.3,8,0.2520272304896889,524.8,PosOnly
2025-W16,NXF,Engineering,32.6,2,0.06218695176736246,524.8,PosOnly
2025-W16,NXF,OCC,25.6,1,0.048731021560844044,524.8,PosOnly
2025-W16,NXF,ATC,50.5,3,0.09625215714989685,524.8,PosOnly
2025-W16,NXF,Weather,23.0,1,0.04386632214011425,524.8,PosOnly
2025-W16,NXF,Other,17.5,1,0.03342578936097984,524.8,PosOnly
2025-W17,NXF,Late Arrival,246.4,16,0.5004958214259688,492.4,PosOnly
2025-W17,NXF,Ground Ops,100.6,6,0.20432303730260223,492.4,PosOnly
2025-W17,NXF,Engineering,25.1,1,0.050901144420319344,492.4,PosOnly
2025-W17,NXF,OCC,22.8,1,0.046274770004849766,492.4,PosOnly
2025-W17,NXF,ATC,50.6,3,0.1028306471894449,492.4,PosOnly
2025-W17,NXF,Weather,32.1,2,0.06529174722897255,492.4,PosOnly
2025-W17,NXF,Other,14.7,1,0.029882832427842343,492.4,PosOnly
2025-W18,NXF,Late Arrival,541.2,36,0.519721102857177,1041.4,PosOnly
2025-W18,NXF,Ground Ops,223.2,14,0.2143527992359748,1041.4,PosOnly
2025-W18,NXF,Engineering,61.5,4,0.05906514118217955,1041.4,PosOnly
2025-W18,NXF,OCC,46.7,3,0.04484522066791468,1041.4,PosOnly
2025-W18,NXF,ATC,85.3,5,0.08190990767956592,1041.4,PosOnly
2025-W18,NXF,Weather,67.5,4,0.06481024043824,1041.4,PosOnly
2025-W18,NXF,Other,15.9,1,0.015295587938948143,1041.4,PosOnly
2025-W19,NXF,Late Arrival,178.5,11,0.49189699423302863,362.8,PosOnly
2025-W19,NXF,Ground Ops,71.9,4,0.19805802848042703,362.8,PosOnly
2025-W19,NXF,Engineering,17.4,1,0.04801867054465386,362.8,PosOnly
2025-W19,NXF,OCC,24.2,1,0.06672473815547954,362.8,PosOnly
2025-W19,NXF,ATC,32.9,2,0.09061575917970002,362.8,PosOnly
2025-W19,NXF,Weather,15.9,1,0.04371361993351413,362.8,PosOnly
2025-W19,NXF,Other,22.1,1,0.060972189473196825,362.8,PosOnly
2025-W20,NXF,Late Arrival,726.8,48,0.4718471924547588,1540.4,PosOnly
2025-W20,NXF,Ground Ops,316.9,21,0.20573236120334848,1540.4,PosOnly
2025-W20,NXF,Engineering,85.0,5,0.055160866947759984,1540.4,PosOnly
2025-W20,NXF,OCC,70.1,4,0.0454875319635138,1540.4,PosOnly
2025-W20,NXF,ATC,168.6,11,0.10946692092420757,1540.4,PosOnly
2025-W20,NXF,Weather,106.2,7,0.06893101024991202,1540.4,PosOnly
2025-W20,NXF,Other,66.8,4,0.04337411625649946,1540.4,PosOnly
2025-W21,NXF,Late Arrival,145.8,9,0.45536470630156173,320.1,PosOnly
2025-W21,NXF,Ground Ops,74.8,4,0.23375245604667208,320.1,PosOnly
2025-W21,NXF,Engineering,22.2,1,0.06939648614592958,320.1,PosOnly
2025-W21,NXF,OCC,14.5,1,0.04517584155477406,320.1,PosOnly
2025-W21,NXF,ATC,31.4,2,0.09812402615651214,320.1,PosOnly
2025-W21,NXF,Weather,22.3,1,0.06959773227547274,320.1,PosOnly
2025-W21,NXF,Other,9.2,1,0.028588751519077693,320.1,PosOnly
2025-W22,NXF,Late Arrival,237.5,15,0.5106903920599618,465.1,PosOnly
2025-W22,NXF,Ground Ops,105.5,7,0.22684338105693863,465.1,PosOnly
2025-W22,NXF,Engineering,24.8,1,0.053258058848834486,465.1,PosOnly
2025-W22,NXF,OCC,21.8,1,0.0469028710670076,465.1,PosOnly
2025-W22,NXF,ATC,42.3,2,0.09094034871136389,465.1,PosOnly
2025-W22,NXF,Weather,18.7,1,0.040130908645441464,465.1,PosOnly
2025-W22,NXF,Other,14.5,1,0.031234039610452125,465.1,PosOnly
2025-W23,NXF,Late Arrival,663.4,44,0.5008907634172949,1324.4,PosOnly
2025-W23,NXF,Ground Ops,256.5,17,0.19368991080201126,1324.4,PosOnly
2025-W23,NXF,Engineering,62.7,4,0.047317888357544476,1324.4,PosOnly
2025-W23,NXF,OCC,94.9,6,0.07164593689385261,1324.4,PosOnly
2025-W23,NXF,ATC,140.3,9,0.10592223412226448,1324.4,PosOnly
2025-W23,NXF,Weather,58.7,3,0.044298965177574735,1324.4,PosOnly
2025-W23,NXF,Other,48.0,3,0.036234301229457644,1324.4,PosOnly
2025-W24,NXF,Late Arrival,416.6,27,0.4771637483111573,873.1,PosOnly
2025-W24,NXF,Ground Ops,188.9,12,0.21633555455646955,873.1,PosOnly
2025-W24,NXF,Engineering,51.2,3,0.05869676680103017,873.1,PosOnly
2025-W24,NXF,OCC,32.4,2,0.037059375569349746,873.1,PosOnly
2025-W24,NXF,ATC,84.4,5,0.09665030737819716,873.1,PosOnly
2025-W24,NXF,Weather,37.4,2,0.042822979199086744,873.1,PosOnly
2025-W24,NXF,Other,62.2,4,0.0712712681847093,873.1,PosOnly
2025-W25,NXF,Late Arrival,238.7,15,0.47916928721577245,498.1,PosOnly
2025-W25,NXF,Ground Ops,94.2,6,0.18912348671033982,498.1,PosOnly
2025-W25,NXF,Engineering,25.9,1,0.05199744751815687,498.1,PosOnly
2025-W25,NXF,OCC,34.4,2,0.06915391392093044,498.1,PosOnly
2025-W25,NXF,ATC,39.9,2,0.08010848734354822,498.1,PosOnly
2025-W25,NXF,Weather,20.9,1,0.041877133475384784,498.1,PosOnly
2025-W25,NXF,Other,44.1,2,0.08857024381586737,498.1,PosOnly
2025-W26,NXF,Late Arrival,574.3,38,0.4602505322189886,1247.8,PosOnly
2025-W26,NXF,Ground Ops,235.9,15,0.18908412045418202,1247.8,PosOnly
2025-W26,NXF,Engineering,62.6,4,0.05013572090242543,1247.8,PosOnly
2025-W26,NXF,OCC,77.2,5,0.061841304148163766,1247.8,PosOnly
2025-W26,NXF,ATC,127.8,8,0.10243704806444526,1247.8,PosOnly
2025-W26,NXF,Weather,63.2,4,0.050644057574127974,1247.8,PosOnly
2025-W26,NXF,Other,106.8,7,0.08560721663766696,1247.8,PosOnly
2025-W27,NXF,Late Arrival,490.1,32,0.45973035549585856,1066.1,PosOnly
2025-W27,NXF,Ground Ops,222.4,14,0.2086030897335143,1066.1,PosOnly
2025-W27,NXF,Engineering,58.3,3,0.05465260411906225,1066.1,PosOnly
2025-W27,NXF,OCC,53.9,3,0.05052310037195232,1066.1,PosOnly
2025-W27,NXF,ATC,111.1,7,0.10423501729118846,1066.1,PosOnly
2025-W27,NXF,Weather,64.3,4,0.06031527884989972,1066.1,PosOnly
2025-W27,NXF,Other,66.0,4,0.06194055413852434,1066.1,PosOnly
2025-W28,NXF,Late Arrival,260.3,17,0.4569952266280655,569.5,PosOnly
2025-W28,NXF,Ground Ops,144.6,9,0.25396758587536017,569.5,PosOnly
2025-W28,NXF,Engineering,38.6,2,0.0677908900312431,569.5,PosOnly
2025-W28,NXF,OCC,46.9,3,0.08233548376370883,569.5,PosOnly
2025-W28,NXF,ATC,48.4,3,0.08492760161762801,569.5,PosOnly
2025-W28,NXF,Weather,25.0,1,0.04397638942824289,569.5,PosOnly
2025-W28,NXF,Other,5.7,1,0.010006822655751592,569.5,PosOnly
2025-W29,NXF,Late Arrival,417.9,27,0.4709947434079526,887.3,PosOnly
2025-W29,NXF,Ground Ops,198.6,13,0.22377011941128597,887.3,PosOnly
2025-W29,NXF,Engineering,56.6,3,0.06381291751783598,887.3,PosOnly
2025-W29,NXF,OCC,36.7,2,0.04139841619737855,887.3,PosOnly
2025-W29,NXF,ATC,74.0,4,0.08344504023295846,887.3,PosOnly
2025-W29,NXF,Weather,50.3,3,0.056686553581725224,887.3,PosOnly
2025-W29,NXF,Other,53.1,3,0.05989220965086299,887.3,PosOnly
2025-W30,NXF,Late Arrival,339.3,22,0.4689644275370419,723.6,PosOnly
2025-W30,NXF,Ground Ops,164.5,10,0.22731426575227046,723.6,PosOnly
2025-W30,NXF,Engineering,44.6,2,0.06163515033382767,723.6,PosOnly
2025-W30,NXF,OCC,60.5,4,0.08360927520151674,723.6,PosOnly
2025-W30,NXF,ATC,68.5,4,0.09466926546032824,723.6,PosOnly
2025-W30,NXF,Weather,29.8,1,0.04111930877208783,723.6,PosOnly
2025-W30,NXF,Other,16.4,1,0.022688306942927228,723.6,PosOnly
2025-W31,NXF,Late Arrival,358.7,23,0.4550243965142538,788.3,PosOnly
2025-W31,NXF,Ground Ops,157.0,10,0.19914382472633443,788.3,PosOnly
2025-W31,NXF,Engineering,47.7,3,0.060549918765953836,788.3,PosOnly
2025-W31,NXF,OCC,48.9,3,0.06208835280311805,788.3,PosOnly
2025-W31,NXF,ATC,74.3,4,0.0943124859874213,788.3,PosOnly
2025-W31,NXF,Weather,39.5,2,0.05016086900262251,788.3,PosOnly
2025-W31,NXF,Other,62.1,4,0.07872015220029605,788.3,PosOnly
2025-W32,NXF,Late Arrival,308.8,20,0.4916333752432573,628.2,PosOnly
2025-W32,NXF,Ground Ops,141.4,9,0.2251558466824334,628.2,PosOnly
2025-W32,NXF,Engineering,36.1,2,0.05750330332789547,628.2,PosOnly
2025-W32,NXF,OCC,29.8,1,0.047490531719394054,628.2,PosOnly
2025-W32,NXF,ATC,62.3,4,0.09924981216089772,628.2,PosOnly
2025-W32,NXF,Weather,38.5,2,0.06129779134427746,628.2,PosOnly
2025-W32,NXF,Other,11.1,1,0.017669339521844574,628.2,PosOnly
2025-W33,NXF,Late Arrival,381.5,25,0.45235269784303755,843.3,PosOnly
2025-W33,NXF,Ground Ops,179.9,11,0.21328640681643088,843.3,PosOnly
2025-W33,NXF,Engineering,49.2,3,0.05828709981077081,843.3,PosOnly
2025-W33,NXF,OCC,41.9,2,0.049702366148525925,843.3,PosOnly
2025-W33,NXF,ATC,74.4,4,0.08826905153250104,843.3,PosOnly
2025-W33,NXF,Weather,36.1,2,0.04282689593338301,843.3,PosOnly
2025-W33,NXF,Other,80.3,5,0.09527548191535079,843.3,PosOnly
2025-W34,NXF,Late Arrival,413.8,27,0.47469214103008056,871.7,PosOnly
2025-W34,NXF,Ground Ops,186.7,12,0.21416409903463482,871.7,PosOnly
2025-W34,NXF,Engineering,57.1,3,0.06547254089702806,871.7,PosOnly
2025-W34,NXF,OCC,44.0,2,0.05050778827452185,871.7,PosOnly
2025-W34,NXF,ATC,88.6,5,0.1016137745856785,871.7,PosOnly
2025-W34,NXF,Weather,50.0,3,0.057370798245971556,871.7,PosOnly
2025-W34,NXF,Other,31.5,2,0.03617885793208464,871.7,PosOnly
2025-W35,NXF,Late Arrival,312.6,20,0.5159756484323865,605.9,PosOnly
2025-W35,NXF,Ground Ops,139.1,9,0.2296087135896202,605.9,PosOnly
2025-W35,NXF,Engineering,31.5,2,0.05207126017402257,605.9,PosOnly
2025-W35,NXF,OCC,36.4,2,0.060066296440564555,605.9,PosOnly
2025-W35,NXF,ATC,54.3,3,0.08957521915301989,605.9,PosOnly
2025-W35,NXF,Weather,28.9,1,0.047678172456422314,605.9,PosOnly
2025-W35,NXF,Other,3.0,1,0.005024689753963862,605.9,PosOnly
2025-W36,NXF,Late Arrival,538.6,35,0.49197332296590085,1094.8,PosOnly
2025-W36,NXF,Ground Ops,250.5,16,0.22881197150736293,1094.8,PosOnly
2025-W36,NXF,Engineering,69.2,4,0.06320832945198135,1094.8,PosOnly
2025-W36,NXF,OCC,63.0,4,0.05752152862873788,1094.8,PosOnly
2025-W36,NXF,ATC,89.9,5,0.08214693500185856,1094.8,PosOnly
2025-W36,NXF,Weather,74.4,4,0.06800165070534792,1094.8,PosOnly
2025-W36,NXF,Other,9.1,1,0.008336261738810469,1094.8,PosOnly
2025-W37,NXF,Late Arrival,407.5,27,0.4571250192124313,891.4,PosOnly
2025-W37,NXF,Ground Ops,172.8,11,0.19387100805063612,891.4,PosOnly
2025-W37,NXF,Engineering,49.8,3,0.05586010697601871,891.4,PosOnly
